Brand,Frame,Head size,Stiffness,Recommended tension,Composition,Power level,Swing speed
Head,Graphene XT Speed S,100 in² / 645 cm²,High - 66% (68 RA),48-57 pounds,Graphene XT,Low-Medium,Medium-Fast
Head,Gravity Lite 2021,104 in / 670.97 cm,Low - 28% (60 RA),48-57 pounds,Graphene 360+/Graphite,Low-Medium,Medium-Fast
Head,Gravity MP 2021,100 in / 645.16 cm,Low - 38% (62 RA),48-57 pounds,Graphene 360+/Graphite,Low-Medium,Medium-Fast
Head,Gravity Pro 2021,100 in / 645.16 cm,Low - 38% (62 RA),48-57 pounds,Graphene 360+/Graphite,Low,Fast
Head,Gravity S 2021,104 in / 670.97 cm,Low - 33% (61 RA),48-57 pounds,Graphene 360+/Graphite,Low-Medium,Medium-Fast
Head,Gravity Tour 2021,100 in / 645.16 cm,Low - 33% (61 RA),48-57 pounds,Graphene 360+/Graphite,Low,Fast
Head,IG Laser OS,110 sq. in. / 709.68 sq. cm.,,52-62 pounds,Graphite,Medium,Slow-Compact
Head,IG Radical MP,100 sq. in. / 645.16 sq. cm.,Average - 42% (63 RA),48-57 pounds,Graphite / Innegra / d3o,Medium,Medium
Head,Instinct Limited Edition MP Reverse Racquet,100 in² / 645.16 cm²,Average - 52% (65 RA),48-57 pounds,Graphene 360/Graphite,Low-Medium,Medium-Fast
Head,Liquidmetal 4,,,,,,
Head,Liquidmetal 8,,,,,,
Head,LTD Graphene Radical Midplus,98 sq. in. / 632.26 sq. cm.,Average - 47% (64 RA),48-57 pounds,Graphene,Low-Medium,Medium-Fast
Head,MicroGEL Radical Midplus,,,,,,
Head,MicroGEL Radical Oversize,,,,,,
Head,MXG 1,98 sq. in. / 632.25 sq. cm.,High - 76% (70 RA),48-57 pounds,Graphite/Graphene Touch,Low-Medium,Medium-Fast
Head,MXG 3,100 sq. in. / 645.16 sq. cm.,Very high - 85% (72 RA),48-57 pounds,Graphite/Graphene Touch,Low-Medium,Medium-Fast
Head,MXG 5,105 sq. in. / 677.42 sq. cm.,High - 66% (68 RA),48-57 pounds,Graphite/Graphene Touch,Medium,Medium
Head,MXG 7,115 sq. in. / 741.93 sq. cm.,High - 71% (69 RA),45-57 pounds,Graphene Touch/Graphite,Medium,Medium
Head,Pro Tour 2.0,97.6in² / 630 cm,Average - 52% (65 RA),50-60 pounds,Graphite,Low,Fast
Head,Radical MP 2021,98 in / 632.26 cm,Average - 52% (65 RA),48-57 pounds,Graphene 360+/Graphite,Low-Medium,Medium-Fast
Head,Radical Pro 2021,98 in / 632.26 cm,Average - 52% (65 RA),48-57 pounds,Graphene 360+/Graphite,Low-Medium,Medium-Fast
Head,Radical S 2021,102 in2 / 658.06 cm2,Average - 42% (63 RA),48-57 pounds,Graphene 360+/Graphite,Low-Medium,Medium-Fast
Head,Speed X Limited Edition MP,100 in² / 645.16 cm²,Average - 42% (63 RA),48-57 pounds,Graphene 360/Graphite,Low-Medium,Medium-Fast
Head,Speed X Limited Edition S,100 in² / 645.16 cm²,High - 71% (69 RA),48-57 pounds,Graphene 360/Graphite,Low-Medium,Medium-Fast
Head,Titanium Ti.S2,107 sq. in. / 690 sq. cm.,High - 66% (68 RA),55-64 pounds,Graphite/Titanium Composite,Medium-High,Slow-Moderate
Head,Titanium Ti.S5,107 sq. in. / 690 sq. cm.,High - 66% (68 RA),55-64 pounds,Graphite/Titanium Composite,Medium-High,Slow-Moderate
Head,Titanium Ti.S5 Comfort Zone,,,,,,
Head,Titanium Ti.S6,115 sq. in. / 742 sq. cm.,Very high - 100% (75 RA),57-66 pounds,Graphite/Titanium Composite,High,Slow-Moderate
Head,Titanium Ti.S6x,,,,,,
Head,YOUTEK IG Extreme MP 2.0,100 sq. in. / 645.16 sq. cm.,High - 71% (69 RA),50-60 pounds,d3o / Innegra / Graphite,Low-Medium,Medium-Fast
Head,YOUTEK IG Extreme Pro 2.0,100 sq. in. / 645.16 sq. cm.,High - 71% (69 RA),50-60 pounds,d30 / Innegra / Graphite,Low-Medium,Medium-Fast
Head,YOUTEK IG Extreme S 2.0,107 sq. in. / 690.32 sq. cm.,Very high - 80% (71 RA),50-60 pounds,d30 / Innegra / Graphite,Medium,Medium
Head,YOUTEK IG Prestige Mid,93 sq. in. / 600 sq. cm.,Average - 42% (63 RA),48-57 pounds,Graphite / Innegra / d3o,Low,Fast
Head,YOUTEK IG Prestige S,98 sq. in. / 632.26 sq. cm.,Average - 42% (63 RA),48-57 pounds,d3o / Innegra / Graphite,Low-Medium,Medium-Fast
Head,YOUTEK IG Radical S,100 sq. in. / 645.16 sq. cm.,Average - 42% (63 RA),48-57 pounds,Graphite / Innegra / d3o,Medium,Medium
Head,YOUTEK IG Raptor OS,110 sq. in. / 709.68 sq. cm.,,52-62 pounds,YouTek - d3o™ / Teflon®,Medium-High,
Head,YOUTEK IG Speed Lite,102 sq. in. / 658 sq. cm.,High - 61% (67 RA),52-62 pounds,d3o / Innegra / Graphite,Low-Medium,Medium-Fast
Prokennex,Black Ace (300),100 in² / 645.16 cm²,Very low - 4% (55 RA),50-65 pounds,SpiralTech Graphite,Low-Medium,Medium-Fast
Prokennex,Black Ace (315),100 in² / 645.16 cm²,Very low - 9% (56 RA),50-65 pounds,SpiralTech Graphite,Low,Fast
Prokennex,Black Ace 300,100 in² / 645.16 cm²,Very low - 4% (55 RA),50-65 pounds,SpiralTech Graphite,Low-Medium,Medium-Fast
Prokennex,Black Ace 315,100 in² / 645.16 cm²,Very low - 9% (56 RA),50-65 pounds,SpiralTech Graphite,Low,Fast
Prokennex,Black Ace 98,98 sq. in. / 632.26 sq. cm.,Low - 23% (59 RA),55-68 pounds,Spiral Tech Carbon,Low-Medium,Medium-Fast
Prokennex,Heritage Type C Redondo Mid,,,,,,
Prokennex,Heritage Type C Redondo MP,,,,,,
Prokennex,Heritage Type C93 Redondo Mid,,,,,,
Prokennex,Heritage Type C98 Redondo MP,,,,,,
Prokennex,Ionic Ki 15 260,105 sq. in. / 677.42 sq. cm.,High - 66% (68 RA),52-68 pounds,100% Ultra High Modulus Graphite with Kinetic System Technology,Medium,Medium
Prokennex,Ionic Ki 15 PSE,,,,,,
Prokennex,Ionic Ki 20,,,,,,
Prokennex,Ionic Ki 20 PSE,,,,,,
Prokennex,Ionic Ki 30,,,,,,
Prokennex,Ionic Ki 5 315,100 sq. in. / 645.16 sq. cm.,Low - 33% (61 RA),52-68 pounds,100% Ultra Modulus Graphite with Kinetic System Technology,Low-Medium,Medium-Fast
Prokennex,Ionic Ki 5 PSE,,,,,,
Prokennex,Ionic Ki 5x,,,,,,
Prokennex,Ki 10,100 sq. in. / 645.16 sq. cm.,Average - 57% (66 RA),50-65 pounds,Spiral Tech Carbon Graphite,Low-Medium,Medium-Fast
Prokennex,Ki 10 (305),100 sq. in. / 645.16 sq. cm.,High - 76% (70 RA),50-65 pounds,Spiral Tech Carbon Graphite,Low-Medium,Medium-Fast
Prokennex,Ki 15 (260),105 sq. in. / 677.42 sq. cm.,High - 76% (70 RA),50-65 pounds,Ultra High Modulus Graphite/Spiral Tech Carbon,Medium,Medium
Prokennex,Ki 15 (300),105 sq. in. / 677.42 sq. cm.,High - 71% (69 RA),50-65 pounds,High Modulus Graphite/SpiralTech Carbon,Medium,Medium
Prokennex,Ki 15 260,105 sq. in. / 677.42 sq. cm.,High - 76% (70 RA),50-65 pounds,Ultra High Modulus Graphite/Spiral Tech Carbon,Medium,Medium
Prokennex,Ki 30,117 sq. in. / 754.84 sq. cm.,High - 71% (69 RA),pounds,Spiral Tech Carbon Graphite,Medium-High,Medium-Fast
Prokennex,Ki 5 (280),100 sq. in. / 645.16 sq. cm.,High - 66% (68 RA),50-65 pounds,Spiral Tech Carbon Graphite,Low-Medium,Medium-Fast
Prokennex,Ki 5 (300),100 sq. in. / 645.16 sq. cm.,High - 76% (70 RA),50-65 pounds,Spiral Tech Carbon Graphite,Low-Medium,Medium-Fast
Prokennex,Ki 5 (320),100 sq. in. / 645.16 sq. cm.,High - 66% (68 RA),50-65 pounds,Spiral Tech Carbon Graphite,Low-Medium,Fast
Prokennex,Ki Black Ace Pro,97 in / 625.81 cm,Very low - 14% (57 RA),50-65 pounds,SpiralTech Graphite,Low,Fast
Prokennex,Ki Q Tour (300),98 sq. in. / 632.26 sq. cm.,Average - 42% (63 RA),50-65 pounds,High Modulus Graphite /Spiral Tech Carbon,Low-Medium,Fast
Prokennex,Ki Q+ 15 (2019),105 in² / 677.42 cm²,Very high - 85% (72 RA),50-65 pounds,High Modulus Graphite/SpiralTech Carbon,Medium,Medium
Prokennex,Ki Q+ 15 (285),105 sq. in. / 677.42 sq. cm.,Very high - 85% (72 RA),50-65 pounds,High Modulus Graphite/SpiralTech Carbon,Medium,Medium
Prokennex,Ki Q+ 15 Light (2019),105 in² / 677.42 cm²,Very high - 85% (72 RA),50-65 pounds,High Modulus Graphite/SpiralTech Carbon,Medium,Medium
Prokennex,Ki Q+ 15 Light (260g),105 sq. in. / 677.42 sq. cm.,Very high - 85% (72 RA),50-65 pounds,High Modulus Graphite/SpiralTech Carbon,Medium,Medium
Prokennex,Ki Q+ 15 Pro,105 in / 677.42 cm,Very high - 85% (72 RA),50-65 pounds,High Modulus Graphite/SpiralTech Carbon,Medium,Medium
Prokennex,Ki Q+ 20,110 in / 709.68 cm,High - 66% (68 RA),50-65 pounds,High Modulus Graphite/SpiralTech Carbon,Medium,Medium
Prokennex,Ki Q+ 30 (2019),119 in² / 767.74 cm²,Very high - 85% (72 RA),50-65 pounds,High Modulus Graphite/Spiral Tech Carbon,High,Slow
Prokennex,Ki Q+ 30 (260),119 sq. in. / 767.74 sq. cm.,Very high - 85% (72 RA),50-65 pounds,High Modulus Graphite/Spiral Tech Carbon,High,Slow
Prokennex,Ki Q+ 5 (2019),100 in² / 645.16 cm²,High - 61% (67 RA),50-65 pounds,High Modulus Graphite/SpiralTech Carbon,Low-Medium,Medium-Fast
Prokennex,Ki Q+ 5 (290),100 sq. in. / 645.16 sq. cm.,High - 61% (67 RA),50-65 pounds,High Modulus Graphite/SpiralTech Carbon,Low-Medium,Medium-Fast
Prokennex,Ki Q+ 5 Pro (2019),100 in² / 645.16 cm²,High - 61% (67 RA),50-65 pounds,High Modulus Graphite/SpiralTech Carbon,Low-Medium,Medium-Fast
Prokennex,Ki Q+ 5 Pro (310),100 sq. in. / 645.16 sq. cm.,High - 61% (67 RA),50-65 pounds,High Modulus Graphite/SpiralTech Carbon,Low-Medium,Medium-Fast
Prokennex,Ki Q+ 5X Pro (2019),100 in² / 645.16 cm²,High - 61% (67 RA),50-65 pounds,High Modulus Graphite/SpiralTech Carbon,Low-Medium,Medium-Fast
Prokennex,Ki Q+ 5X Pro (310),100 sq. in. / 645.16 sq. cm.,High - 61% (67 RA),50-65 pounds,High Modulus Graphite/SpiralTech Carbon,Low-Medium,Medium-Fast
Prokennex,Ki Q+ Tour (2019),98 in² / 632.26 cm²,Average - 42% (63 RA),50-65 pounds,High Modulus Graphite/SpiralTech Carbon,Low,Fast
Prokennex,Ki Q+ Tour (300),98 sq. in. / 632.26 sq. cm.,Average - 42% (63 RA),50-65 pounds,High Modulus Graphite/SpiralTech Carbon,Low,Fast
Prokennex,Ki Q+ Tour Pro (315) (2019),98 in² / 632.26 cm²,Average - 47% (64 RA),50-65 pounds,High Modulus Graphite/SpiralTech Carbon,Low,Fast
Prokennex,Ki Q+ Tour Pro (325),98 sq. in. / 632.26 sq. cm.,Average - 47% (64 RA),50-65 pounds,High Modulus Graphite/SpiralTech Carbon,Low,Fast
Prokennex,Ki Q+ Tour Pro (325) (2019),98 in² / 632.26 cm²,Average - 47% (64 RA),50-65 pounds,High Modulus Graphite/SpiralTech Carbon,Low,Fast
Prokennex,Ki Q+ Tour Pro 315,98 in / 632.26 cm,Low - 28% (60 RA),50-65 pounds,High Modulus Graphite/SpiralTech Carbon,Low,Fast
Prokennex,Ki Q+ Tour Pro 325,98 sq. in. / 632.26 sq. cm.,Average - 47% (64 RA),50-65 pounds,High Modulus Graphite/SpiralTech Carbon,Low,Fast
Prokennex,Ki Q+15 (285),105 sq. in. / 677.42 sq. cm.,Very high - 85% (72 RA),50-65 pounds,High Modulus Graphite/SpiralTech Carbon,Medium,Medium
Prokennex,Ki Q+15 Light (260g),105 sq. in. / 677.42 sq. cm.,Very high - 85% (72 RA),50-65 pounds,High Modulus Graphite/SpiralTech Carbon,Medium,Medium
Prokennex,Ki Q+30 (260),119 sq. in. / 767.74 sq. cm.,Very high - 85% (72 RA),50-65 pounds,High Modulus Graphite/Spiral Tech Carbon,High,Slow
Prokennex,Ki Q+5 (290),100 sq. in. / 645.16 sq. cm.,High - 61% (67 RA),50-65 pounds,High Modulus Graphite/SpiralTech Carbon,Low-Medium,Medium-Fast
Prokennex,Ki Q+5 Pro (310),100 sq. in. / 645.16 sq. cm.,High - 61% (67 RA),50-65 pounds,High Modulus Graphite/SpiralTech Carbon,Low-Medium,Medium-Fast
Prokennex,Ki Q+5X Pro (310),100 sq. in. / 645.16 sq. cm.,High - 61% (67 RA),50-65 pounds,High Modulus Graphite/SpiralTech Carbon,Low-Medium,Medium-Fast
Prokennex,Ki Q+Tour (300),98 sq. in. / 632.26 sq. cm.,Average - 42% (63 RA),50-65 pounds,High Modulus Graphite /Spiral Tech Carbon,Low-Medium,Fast
Prokennex,Ki Q+Tour Pro (325),98 sq. in. / 632.26 sq. cm.,Average - 47% (64 RA),50-65 pounds,High Modulus Graphite/SpiralTech Carbon,Low,Fast
Prokennex,Ki Q15 (260),105 sq. in. / 677.42 sq. cm.,High - 71% (69 RA),50-65 pounds,High Modulus Graphite /Spiral Tech Carbon,Medium,Medium
Prokennex,Ki Q15 (280),105 sq. in. / 677.42 sq. cm.,High - 76% (70 RA),50-65 pounds,High Modulus Graphite /Spiral Tech Carbon,Medium-High,Medium
Prokennex,Ki Q15 (310),105 sq. in. / 677.42 sq. cm.,Very high - 85% (72 RA),50-65 pounds,High Modulus Graphite /Spiral Tech Carbon,Medium,Medium
Prokennex,Ki Q30 (260),119 sq. in. / 767.74 sq. cm.,High - 61% (67 RA),50-65 pounds,High Modulus Graphite / Spiral Tech Carbon,High,Slow
Prokennex,Ki QTour,98 sq. in. / 632.26 sq. cm.,Average - 42% (63 RA),55-68 pounds,Spiral Tech Carbon,Low,Fast
Prokennex,Kinetic 15G Light,,,,,,
Prokennex,Kinetic Ki Q5 (295g),100 sq. in. / 645.16 sq. cm.,Average - 57% (66 RA),50-65 pounds,Spiral Tech Carbon,Medium,Medium
Prokennex,Kinetic Ki Q5 (315g),100 sq. in. / 645.16 sq. cm.,High - 61% (67 RA),50-65 pounds,Spiral Tech Carbon,Low-Medium,Medium-Fast
Prokennex,Kinetic Ki Q5X,100 sq. in. / 645.16 sq. cm.,High - 61% (67 RA),50-65 pounds,Spiral Tech Carbon,Low-Medium,Medium-Fast
Prokennex,Kinetic Pro 15G Light,,,,,,
Prokennex,Kinetic Pro 5G Classic,,,,,,
Prokennex,Kinetic Pro 7G,,,,,,
Prokennex,Kinetic Q5 (295g),100 sq. in. / 645.16 sq. cm.,Average - 57% (66 RA),50-65 pounds,High Modulus Graphite /Spiral Tech Carbon,Low-Medium,Medium-Fast
Prokennex,Kinetic Q5 (315) 2013,100 sq. in. / 645.16 sq. cm.,High - 61% (67 RA),50-65 pounds,High Modulus Graphite /Spiral Tech Carbon,Low-Medium,Medium-Fast
Prokennex,Kinetic Q5 (315g),100 sq. in. / 645.16 sq. cm.,Average - 57% (66 RA),50-65 pounds,High Modulus Graphite /Spiral Tech Carbon,Low-Medium,Medium-Fast
Prokennex,Kinetic Q5 X,100 sq. in. / 645.16 sq. cm.,Average - 52% (65 RA),50-65 pounds,Spiral Tech Carbon,Low-Medium,Medium-Fast
Prokennex,Q Tour (300),98 sq. in. / 632.26 sq. cm.,Average - 42% (63 RA),50-65 pounds,High Modulus Graphite /Spiral Tech Carbon,Low-Medium,Fast
Prokennex,Q Tour 2013,98 sq. in. / 632.26 sq. cm.,Average - 42% (63 RA),55-68 pounds,Spiral Tech Carbon,Low,Fast
Prokennex,Q15,105 sq. in. / 677.42 sq. cm.,Very high - 85% (72 RA),52-68 pounds,100% Ultra-High Modulus Graphite with Ionic-AKS,Medium-High,Medium
Prokennex,Q15 (260),105 sq. in. / 677.42 sq. cm.,High - 71% (69 RA),50-65 pounds,High Modulus Graphite /Spiral Tech Carbon,Medium,Medium
Prokennex,Q15 (280),105 sq. in. / 677.42 sq. cm.,High - 76% (70 RA),50-65 pounds,High Modulus Graphite /Spiral Tech Carbon,Medium-High,Medium
Prokennex,Q15 (310),105 sq. in. / 677.42 sq. cm.,Very high - 85% (72 RA),50-65 pounds,High Modulus Graphite /Spiral Tech Carbon,Medium,Medium
Prokennex,Q30,119 sq. in. / 767.74 sq. cm.,High - 61% (67 RA),52-68 pounds,100% Ultra-High Modulus Graphite with Ionic-AKS,High,Slow
Prokennex,Q5 (295),100 sq. in. / 645.16 sq. cm.,Average - 57% (66 RA),50-65 pounds,High Modulus Graphite /Spiral Tech Carbon,Low-Medium,Medium-Fast
Prokennex,Q5 (315),100 sq. in. / 645.16 sq. cm.,Average - 57% (66 RA),50-65 pounds,High Modulus Graphite /Spiral Tech Carbon,Low-Medium,Medium-Fast
Prokennex,Q5 X,100 sq. in. / 645.16 sq. cm.,Average - 52% (65 RA),50-65 pounds,Spiral Tech Carbon,Low-Medium,Medium-Fast
Prokennex,Q5 X 2013,100 sq. in. / 645.16 sq. cm.,High - 61% (67 RA),50-65 pounds,Spiral Tech Carbon,Low-Medium,Medium-Fast
Prokennex,QTour 295,98 sq. in. / 632 sq. cm.,Very low - 14% (57 RA),50-65 pounds,Spiral Tech Carbon,Low-Medium,Medium-Fast
Volkl,C10 Pro,,,,,,
Volkl,C10 Pro Matte Finish,98 sq. in MP,Low - 28% (60 RA),,Carbon Graphite,Low,Fast
Volkl,Classic V1,102 sq. in. / 658.06 sq. cm.,High - 71% (69 RA),50-60 pounds,High Modulus Graphite/Kevlar,Medium,Moderate
Volkl,Classic V1 DE,102 sq. in. / 658.06 sq. cm.,High - 71% (69 RA),50-60 pounds,High Modulus Graphite/Kevlar,Medium,Moderate
Volkl,Classic V1 Japan,102 sq. in. / 658.06 sq. cm.,High - 71% (69 RA),50-60 pounds,High Modulus Graphite/Kevlar,Medium,Moderate
Volkl,Classic V1 Ltd. Red/White/Blue,102 sq. in. / 658.06 sq. cm.,High - 71% (69 RA),50-60 pounds,High Modulus Graphite/Kevlar,Medium,Moderate
Volkl,Classic V1 Ltd. Red/Yellow,102 sq. in. / 658.06 sq. cm.,High - 71% (69 RA),50-60 pounds,High Modulus Graphite/Kevlar,Medium,Moderate
Volkl,Classic V1 Ltd. White/Red,102 sq. in. / 658.06 sq. cm.,High - 71% (69 RA),50-60 pounds,High Modulus Graphite/Kevlar,Medium,Moderate
Volkl,Classic V1 Spain,102 sq. in. / 658.06 sq. cm.,High - 71% (69 RA),50-60 pounds,High Modulus Graphite/Kevlar,Medium,Moderate
Volkl,Classic V1 USA,102 sq. in. / 658.06 sq. cm.,High - 71% (69 RA),50-60 pounds,High Modulus Graphite/Kevlar,Medium,Moderate
Volkl,Organix 1,115 sq. in. / 741.93 sq. cm.,Very high - 90% (73 RA),48-58 pounds,Organix / Carbon / Fiberglass,High,Slow-Moderate
Volkl,Organix 10 (295g),98 sq. in. / 632.26 sq. cm.,Low - 38% (62 RA),50-60 pounds,Organix / Carbon / Fiberglass,Low,Fast
Volkl,Organix 10 (325g),98 sq. in. / 632.26 sq. cm.,Average - 47% (64 RA),50-60 pounds,Organix / Carbon / Fiberglass,Low,Fast
Volkl,Organix 10 Mid,93 sq. in. / 600 sq. cm.,Low - 23% (59 RA),50-60 pounds,Organix / Carbon / Fiberglass,Low,Fast
Volkl,Organix 3,110 sq. in. / 709.68 sq. cm.,High - 71% (69 RA),46-60 pounds,Organix / Carbon / Fiberglass,Medium-High,Medium-Fast
Volkl,Organix 5,100 sq. in. / 645.16 sq. cm.,Very high - 80% (71 RA),50-60 pounds,Organix / Carbon / Fiberglass,Medium,Medium
Volkl,Organix 7 (295g),104 sq. in. / 670.97 sq. cm.,Very high - 95% (74 RA),50-60 pounds,Organix / Carbon / Fiberglass,Medium,Medium
Volkl,Organix 7 (310g),104 sq. in. / 670.97 sq. cm.,Very high - 90% (73 RA),50-60 pounds,Organix / Carbon / Fiberglass,Low-Medium,Medium-Fast
Volkl,Organix 9,98 sq. in. / 632.26 sq. cm.,High - 71% (69 RA),50-60 pounds,Organix / Carbon / Fiberglass,Low-Medium,Medium-Fast
Volkl,Organix V1 Midplus,102 sq. in. / 658.06 sq. cm.,Average - 57% (66 RA),50-60 pounds,Organix / Carbon / Fiberglass,Medium-High,Medium
Volkl,Organix V1 Oversize,110 sq. in. / 709.68 sq. cm.,Average - 57% (66 RA),50-60 pounds,Organix / Carbon / Fiberglass,High,Slow-Moderate
Volkl,Organix V1 Pro,99.5 sq. in. / 641.93 sq. cm.,High - 66% (68 RA),50-60 pounds,"Organix, Carbon, Fiberglass",Low-Medium,Medium-Fast
Volkl,Power Bridge 10 (2013) Mid,93 sq. in. / 600 sq. cm.,Low - 23% (59 RA),50-60 pounds,"DNX, Carbon, Fiberglass",Low,Fast
Volkl,Power Bridge 10 Mid,93 sq. in. / 600 sq. cm.,Low - 23% (59 RA),50-60 pounds,"DNX, Carbon, Fiberglass",Low,Fast
Volkl,Super G 1,115 sq. in. / 741.93 sq. cm.,Very high - 85% (72 RA),48-58 pounds,"Organix, Carbon, Fiberglass",High,Slow-Moderate
Volkl,Super G 10 (295g),98 sq. in. / 632.26 sq. cm.,Average - 52% (65 RA),50-60 pounds,Organix/ Carbon/ Fiberglass,Low,Fast
Volkl,Super G 10 (325g),98 sq. in. / 632.26 sq. cm.,Average - 52% (65 RA),50-60 pounds,Organix/ Carbon/ Fiberglass,Low,Fast
Volkl,Super G 10 Mid 320,96 sq. in. / 619.35 sq. cm.,High - 76% (70 RA),50-60 pounds,"Organix, Carbon-Graphite, Fibregalss",Low,Fast
Volkl,Super G 10 Mid 330,96 sq. in. / 619.35 sq. cm.,Average - 47% (64 RA),50-60 pounds,"Organix, Carbon-Graphite, Fibregalss",Low,Fast
Volkl,Super G 2,115 sq. in. / 741.93 sq. cm.,Very high - 80% (71 RA),46-60 pounds,Organix/ Carbon/ Fiberglass,High,Medium
Volkl,Super G 3,110 sq. in. / 709.68 sq. cm.,High - 71% (69 RA),46-60 pounds,"Organix, Carbon-Graphite, Fibregalss",Medium-High,Medium-Fast
Volkl,Super G 4,105 sq. in. / 677.42 sq. cm.,Average - 57% (66 RA),46-60 pounds,Organix / Carbon / Fiberglass,Medium-High,Medium-Fast
Volkl,Super G 5,100 sq. in. / 645.16 sq. cm.,Very high - 80% (71 RA),50-60 pounds,Organix/ Carbon/ Fiberglass,Medium,Medium
Volkl,Super G 6,100 sq. in. / 645.16 sq. cm.,Average - 57% (66 RA),50-60 pounds,"Organix. Carbon, Fiberglass",Medium,Medium
Volkl,Super G 7,104 sq. in. / 670.97 sq. cm.,Very high - 90% (73 RA),50-60 pounds,"Organix, Carbon, Fiberglass",Medium,Medium
Volkl,Super G 7 295G,104 sq. in MP,Very high - 80% (71 RA),,Organix/Carbon/Fiberglass,Low-Medium,Fast
Volkl,Super G 8 (300g),100 sq. in. / 645.16 sq. cm.,High - 71% (69 RA),50-60 pounds,Organix / Carbon / Fiberglass,Low-Medium,Medium-Fast
Volkl,Super G 8 (315g),100 sq. in. / 645.16 sq. cm.,Very high - 85% (72 RA),50-60 pounds,Organix / Carbon / Fiberglass,Low-Medium,Medium-Fast
Volkl,Super G 9,98 sq. in. / 632.26 sq. cm.,High - 76% (70 RA),50-60 pounds,Organix / Carbon / Fiberglass,Low,Fast
Volkl,Super G V1 Midplus,102 sq. in. / 658.06 sq. cm.,High - 61% (67 RA),50-60 pounds,"Organix, Carbon, Fiberglass",Medium,Medium-Fast
Volkl,Super G V1 Oversize,110 sq. in. / 709.68 sq. cm.,High - 66% (68 RA),50-60 pounds,"Organix, Carbon, Fiberglass",High,Slow-Moderate
Volkl,Super G V1 Pro,100 sq. in. / 645.16 sq. cm.,High - 66% (68 RA),50-60 pounds,"Organix, Carbon-Graphite,Fibregalss",Low-Medium,Medium-Fast
Volkl,Team Speed Blue,102 sq. in MP,Low - 23% (59 RA),,Carbon/Fiberglass,Medium,Moderate
Volkl,Team Speed Orange,102 sq. in. / 658.06 sq. cm.,Average - 42% (63 RA),50-60 pounds,"Carbon, Fiberglass",Medium,Medium
Volkl,Team Speed Red,102 sq. in. / 658.06 sq. cm.,Average - 42% (63 RA),50-60 pounds,"Carbon, Fiberglass",Medium,Medium
Volkl,Team Speed White/Black,102 in² / 658.06 cm²,High - 66% (68 RA),50-60 pounds,"Carbon, Fiberglass",Medium,Medium
Volkl,V-Cell 10 300g,98 in / 632.26 cm,High - 71% (69 RA),50-60 pounds,VCell/Graphite,Low-Medium,Medium-Fast
Volkl,V-Cell 10 320g,98 in / 632.26 cm,High - 61% (67 RA),50-60 pounds,VCell/Graphite,Low-Medium,Medium-Fast
Volkl,V-Cell 2,115 in / 741.93 cm,Very high - 80% (71 RA),46-60 pounds,VCell/Graphite,Medium-High,Slow-Moderate
Volkl,V-Cell 4,105 in² / 677.42 cm²,High - 66% (68 RA),46-60 pounds,V-Cell/Graphite,Medium,Medium
Volkl,V-Cell 6,100 in² / 645.16 cm²,High - 71% (69 RA),50-60 pounds,V-Cell/Graphite,Low-Medium,Medium-Fast
Volkl,V-Cell 8 285g,100 in² / 645.16 cm²,High - 76% (70 RA),50-60 pounds,V-Cell/Graphite,Low-Medium,Medium-Fast
Volkl,V-Cell 8 300g,100 in² / 645.16 cm²,High - 61% (67 RA),50-60 pounds,V-Cell/Graphite,Low-Medium,Medium-Fast
Volkl,V-Cell 8 315g,100 in² / 645.16 cm²,Average - 57% (66 RA),50-60 pounds,V-Cell/Graphite,Low-Medium,Medium-Fast
Volkl,V-Cell 9,100 in² / 645.16 cm²,High - 66% (68 RA),50-60 pounds,V-Cell/Graphite,Low-Medium,Medium-Fast
Volkl,V-Feel 1,115 in² / 741.93 cm²,High - 76% (70 RA),48-58 pounds,VCell/Graphite,Medium-High,Slow-Moderate
Volkl,V-Feel 10 (300),98 sq. in. / 630.26 sq. cm.,High - 71% (69 RA),50-60 pounds,VCell/Graphite,Low,Fast
Volkl,V-Feel 10 (300g),98 sq. in. / 630.26 sq. cm.,High - 71% (69 RA),50-60 pounds,VCell/Graphite,Low,Fast
Volkl,V-Feel 10 (320),98 sq. in. / 632.26 sq. cm.,Average - 57% (66 RA),50-60 pounds,VCell/Graphite,Low,Fast
Volkl,V-Feel 10 (320g),98 sq. in. / 632.26 sq. cm.,Average - 57% (66 RA),50-60 pounds,VCell/Graphite,Low,Fast
Volkl,V-Feel 2,115 sq. in. / 741.93 sq. cm.,High - 66% (68 RA),46-60 pounds,VCell/Graphite,Medium-High,Slow-Moderate
Volkl,V-Feel 3,110 in² / 709.68 cm²,High - 71% (69 RA),46-60 pounds,V-Cell/Graphite,Medium-High,Slow-Moderate
Volkl,V-Feel 4,,,,,,
Volkl,V-Feel 5,100 in² / 645.16 cm²,High - 71% (69 RA),50-60 pounds,VCell/Graphite,Low-Medium,Medium-Fast
Volkl,V-Feel 6,,,,,,
Volkl,V-Feel 7,104 in² / 670.97 cm²,Very high - 80% (71 RA),50-60 pounds,V-Cell/Graphite,Medium,Medium
Volkl,V-Feel 8 285,,,,,,
Volkl,V-Feel 8 300,,,,,,
Volkl,V-Feel 8 315,,,,,,
Volkl,V-Feel 9,,,,,,
